month,day,slp,maxtemp,avgtemp,mintemp,dewtemp,rh,cld,rf,sunhr,prewd,avgws
2,05,1023.7,18.7,17.0,15.2,11.3,69,70,  0.0,2.6,010,29.0
2,06,1023.1,19.3,18.2,16.9,14.0,77,79,  0.0,1.1, 060#, 33.5#
2,07,1019.2,20.5,19.1,17.9,15.9,81,86,Trace,1.4, 070#, 32.7#
2,08,1015.4,25.9,21.7,19.1,19.3,87,55,Trace,7.1,130,10.7
2,09,1014.8,22.3,20.7,19.7,19.0,90,89,  0.1,0.2,070,30.0
2,10,1014.5,23.0,21.2,19.8,19.4,90,73,Trace,4.3,030,22.8
2,11,1015.0,24.5,21.2,19.2,18.1,83,40,  0.0,7.3, 360#, 15.0#
2,12,1016.3,19.7,18.5,16.4,14.7,78,79,  0.2,0.0, 080#, 34.2#
2,13,1013.9,21.1,19.6,17.8,17.8,90,94,  1.7,0.2,070,37.3
2,14,1008.6,24.5,21.0,17.6,19.1,89,89, 31.8,0.8, 010#, 19.8#
2,15,1011.0,17.9,14.6,13.0,11.1,80,59, 13.2,7.6, 010#, 28.7#
2,16,1010.7,18.0,15.9,13.6,13.4,85,94,  1.2,0.0, 060#, 38.0#
2,17,1012.6,18.0,16.0,13.0,12.6,80,73,  0.0,2.5, 010#, 26.5#
2,18,1018.9,15.6,12.7,10.2, 6.6,67,19,  0.0,9.1,360,26.6
2,19,1023.0,13.2,12.1,10.9, 8.0,76,95,Trace,0.0, 020#, 35.0#
2,20,1022.0,14.7,13.3,12.1,11.0,86,100,Trace,0.0, 060#, 37.5#
2,21,1021.2,15.8,14.1,11.9,12.6,91,99,Trace,0.0, 060#, 34.2#
2,22,1017.1,18.7,17.4,15.8,16.3,93,99,Trace,0.0,070,28.4
2,23,1018.1,18.7,14.2,12.0,10.4,78,93,  0.6,1.1, 010#, 22.3#
2,24,1025.4,13.8,10.8, 9.7, 7.2,79,99,  0.1,0.0,010,36.1
2,25,1026.4,12.3,11.4,10.4, 6.3,71,100,Trace,0.0,050,31.0
2,26,1023.5,14.7,12.6,10.5, 9.5,81,100,  0.0,0.0, 070#, 36.8#
2,27,1022.2,15.9,15.0,13.9,13.5,91,100,Trace,0.0,050,26.8
2,28,1027.0,17.8,14.8,13.0, 8.7,68,69,Trace,7.5,360,33.6
3,01,1016.8,24.9,21.5,19.6,17.5,79,36,  0.0,6.0,030,10.1
3,02,1018.8,21.9,20.3,19.2,16.8,80,60,  0.0,6.5, 060#, 28.7#
3,03,1018.7,21.8,20.6,19.5,17.3,82,80,  0.0,1.0, 040#, 28.6#
3,04,1019.8,25.2,21.2,17.7,17.2,78,38,  0.0,5.4,010,18.4
3,05,1023.7,18.7,17.0,15.2,11.3,69,70,  0.0,2.6,010,29.0
3,06,1023.1,19.3,18.2,16.9,14.0,77,79,  0.0,1.1, 060#, 33.5#
3,07,1019.2,20.5,19.1,17.9,15.9,81,86,Trace,1.4, 070#, 32.7#
3,08,1015.4,25.9,21.7,19.1,19.3,87,55,Trace,7.1,130,10.7
3,09,1014.8,22.3,20.7,19.7,19.0,90,89,  0.1,0.2,070,30.0
3,10,1014.5,23.0,21.2,19.8,19.4,90,73,Trace,4.3,030,22.8
3,11,1015.0,24.5,21.2,19.2,18.1,83,40,  0.0,7.3, 360#, 15.0#
3,12,1016.3,19.7,18.5,16.4,14.7,78,79,  0.2,0.0, 080#, 34.2#
3,13,1013.9,21.1,19.6,17.8,17.8,90,94,  1.7,0.2,070,37.3
3,14,1008.6,24.5,21.0,17.6,19.1,89,89, 31.8,0.8, 010#, 19.8#
3,15,1011.0,17.9,14.6,13.0,11.1,80,59, 13.2,7.6, 010#, 28.7#
3,16,1010.7,18.0,15.9,13.6,13.4,85,94,  1.2,0.0, 060#, 38.0#
3,17,1012.6,18.0,16.0,13.0,12.6,80,73,  0.0,2.5, 010#, 26.5#
3,18,1018.9,15.6,12.7,10.2, 6.6,67,19,  0.0,9.1,360,26.6
3,19,1023.0,13.2,12.1,10.9, 8.0,76,95,Trace,0.0, 020#, 35.0#
3,20,1022.0,14.7,13.3,12.1,11.0,86,100,Trace,0.0, 060#, 37.5#
3,21,1021.2,15.8,14.1,11.9,12.6,91,99,Trace,0.0, 060#, 34.2#
3,22,1017.1,18.7,17.4,15.8,16.3,93,99,Trace,0.0,070,28.4
3,23,1018.1,18.7,14.2,12.0,10.4,78,93,  0.6,1.1, 010#, 22.3#
3,24,1025.4,13.8,10.8, 9.7, 7.2,79,99,  0.1,0.0,010,36.1
3,25,1026.4,12.3,11.4,10.4, 6.3,71,100,Trace,0.0,050,31.0
3,26,1023.5,14.7,12.6,10.5, 9.5,81,100,  0.0,0.0, 070#, 36.8#
3,27,1022.2,15.9,15.0,13.9,13.5,91,100,Trace,0.0,050,26.8
3,28,1027.0,17.8,14.8,13.0, 8.7,68,69,Trace,7.5,360,33.6
3,29,1028.9,14.4,13.4,12.2, 6.5,63,91,  0.0,0.0, 060#, 32.1#
3,30,1024.9,17.0,15.4,13.9,10.9,75,66,  0.0,6.9,060,32.4
3,31,1022.7,18.4,16.7,14.7,14.1,85,67,  0.0,7.4, 050#, 30.0#
4,01,1016.8,24.9,21.5,19.6,17.5,79,36,  0.0,6.0,030,10.1
4,02,1018.8,21.9,20.3,19.2,16.8,80,60,  0.0,6.5, 060#, 28.7#
4,03,1018.7,21.8,20.6,19.5,17.3,82,80,  0.0,1.0, 040#, 28.6#
4,04,1019.8,25.2,21.2,17.7,17.2,78,38,  0.0,5.4,010,18.4
4,05,1023.7,18.7,17.0,15.2,11.3,69,70,  0.0,2.6,010,29.0
4,06,1023.1,19.3,18.2,16.9,14.0,77,79,  0.0,1.1, 060#, 33.5#
4,07,1019.2,20.5,19.1,17.9,15.9,81,86,Trace,1.4, 070#, 32.7#
4,08,1015.4,25.9,21.7,19.1,19.3,87,55,Trace,7.1,130,10.7
4,09,1014.8,22.3,20.7,19.7,19.0,90,89,  0.1,0.2,070,30.0
4,10,1014.5,23.0,21.2,19.8,19.4,90,73,Trace,4.3,030,22.8
4,11,1015.0,24.5,21.2,19.2,18.1,83,40,  0.0,7.3, 360#, 15.0#
4,12,1016.3,19.7,18.5,16.4,14.7,78,79,  0.2,0.0, 080#, 34.2#
4,13,1013.9,21.1,19.6,17.8,17.8,90,94,  1.7,0.2,070,37.3
4,14,1008.6,24.5,21.0,17.6,19.1,89,89, 31.8,0.8, 010#, 19.8#
4,15,1011.0,17.9,14.6,13.0,11.1,80,59, 13.2,7.6, 010#, 28.7#
4,16,1010.7,18.0,15.9,13.6,13.4,85,94,  1.2,0.0, 060#, 38.0#
4,17,1012.6,18.0,16.0,13.0,12.6,80,73,  0.0,2.5, 010#, 26.5#
4,18,1018.9,15.6,12.7,10.2, 6.6,67,19,  0.0,9.1,360,26.6
4,19,1023.0,13.2,12.1,10.9, 8.0,76,95,Trace,0.0, 020#, 35.0#
4,20,1022.0,14.7,13.3,12.1,11.0,86,100,Trace,0.0, 060#, 37.5#
4,21,1021.2,15.8,14.1,11.9,12.6,91,99,Trace,0.0, 060#, 34.2#
4,22,1017.1,18.7,17.4,15.8,16.3,93,99,Trace,0.0,070,28.4
4,23,1018.1,18.7,14.2,12.0,10.4,78,93,  0.6,1.1, 010#, 22.3#
4,24,1025.4,13.8,10.8, 9.7, 7.2,79,99,  0.1,0.0,010,36.1
4,25,1026.4,12.3,11.4,10.4, 6.3,71,100,Trace,0.0,050,31.0
4,26,1023.5,14.7,12.6,10.5, 9.5,81,100,  0.0,0.0, 070#, 36.8#
4,27,1022.2,15.9,15.0,13.9,13.5,91,100,Trace,0.0,050,26.8
4,28,1027.0,17.8,14.8,13.0, 8.7,68,69,Trace,7.5,360,33.6
4,29,1028.9,14.4,13.4,12.2, 6.5,63,91,  0.0,0.0, 060#, 32.1#
4,30,1024.9,17.0,15.4,13.9,10.9,75,66,  0.0,6.9,060,32.4
5,01,1016.8,24.9,21.5,19.6,17.5,79,36,  0.0,6.0,030,10.1
5,02,1018.8,21.9,20.3,19.2,16.8,80,60,  0.0,6.5, 060#, 28.7#
5,03,1018.7,21.8,20.6,19.5,17.3,82,80,  0.0,1.0, 040#, 28.6#
5,04,1019.8,25.2,21.2,17.7,17.2,78,38,  0.0,5.4,010,18.4
5,05,1023.7,18.7,17.0,15.2,11.3,69,70,  0.0,2.6,010,29.0
5,06,1023.1,19.3,18.2,16.9,14.0,77,79,  0.0,1.1, 060#, 33.5#
5,07,1019.2,20.5,19.1,17.9,15.9,81,86,Trace,1.4, 070#, 32.7#
5,08,1015.4,25.9,21.7,19.1,19.3,87,55,Trace,7.1,130,10.7
5,09,1014.8,22.3,20.7,19.7,19.0,90,89,  0.1,0.2,070,30.0
5,10,1014.5,23.0,21.2,19.8,19.4,90,73,Trace,4.3,030,22.8
5,11,1015.0,24.5,21.2,19.2,18.1,83,40,  0.0,7.3, 360#, 15.0#
5,12,1016.3,19.7,18.5,16.4,14.7,78,79,  0.2,0.0, 080#, 34.2#
5,13,1013.9,21.1,19.6,17.8,17.8,90,94,  1.7,0.2,070,37.3
5,14,1008.6,24.5,21.0,17.6,19.1,89,89, 31.8,0.8, 010#, 19.8#
5,15,1011.0,17.9,14.6,13.0,11.1,80,59, 13.2,7.6, 010#, 28.7#
5,16,1010.7,18.0,15.9,13.6,13.4,85,94,  1.2,0.0, 060#, 38.0#
5,17,1012.6,18.0,16.0,13.0,12.6,80,73,  0.0,2.5, 010#, 26.5#
5,18,1018.9,15.6,12.7,10.2, 6.6,67,19,  0.0,9.1,360,26.6
5,19,1023.0,13.2,12.1,10.9, 8.0,76,95,Trace,0.0, 020#, 35.0#
5,20,1022.0,14.7,13.3,12.1,11.0,86,100,Trace,0.0, 060#, 37.5#
5,21,1021.2,15.8,14.1,11.9,12.6,91,99,Trace,0.0, 060#, 34.2#
5,22,1017.1,18.7,17.4,15.8,16.3,93,99,Trace,0.0,070,28.4
5,23,1018.1,18.7,14.2,12.0,10.4,78,93,  0.6,1.1, 010#, 22.3#
5,24,1025.4,13.8,10.8, 9.7, 7.2,79,99,  0.1,0.0,010,36.1
5,25,1026.4,12.3,11.4,10.4, 6.3,71,100,Trace,0.0,050,31.0
5,26,1023.5,14.7,12.6,10.5, 9.5,81,100,  0.0,0.0, 070#, 36.8#
5,27,1022.2,15.9,15.0,13.9,13.5,91,100,Trace,0.0,050,26.8
5,28,1027.0,17.8,14.8,13.0, 8.7,68,69,Trace,7.5,360,33.6
5,29,1028.9,14.4,13.4,12.2, 6.5,63,91,  0.0,0.0, 060#, 32.1#
5,30,1024.9,17.0,15.4,13.9,10.9,75,66,  0.0,6.9,060,32.4
5,31,1022.7,18.4,16.7,14.7,14.1,85,67,  0.0,7.4, 050#, 30.0#
6,01,1016.8,24.9,21.5,19.6,17.5,79,36,  0.0,6.0,030,10.1
6,02,1018.8,21.9,20.3,19.2,16.8,80,60,  0.0,6.5, 060#, 28.7#
6,03,1018.7,21.8,20.6,19.5,17.3,82,80,  0.0,1.0, 040#, 28.6#
6,04,1019.8,25.2,21.2,17.7,17.2,78,38,  0.0,5.4,010,18.4
6,05,1023.7,18.7,17.0,15.2,11.3,69,70,  0.0,2.6,010,29.0
6,06,1023.1,19.3,18.2,16.9,14.0,77,79,  0.0,1.1, 060#, 33.5#
6,07,1019.2,20.5,19.1,17.9,15.9,81,86,Trace,1.4, 070#, 32.7#
6,08,1015.4,25.9,21.7,19.1,19.3,87,55,Trace,7.1,130,10.7
6,09,1014.8,22.3,20.7,19.7,19.0,90,89,  0.1,0.2,070,30.0
6,10,1014.5,23.0,21.2,19.8,19.4,90,73,Trace,4.3,030,22.8
6,11,1015.0,24.5,21.2,19.2,18.1,83,40,  0.0,7.3, 360#, 15.0#
6,12,1016.3,19.7,18.5,16.4,14.7,78,79,  0.2,0.0, 080#, 34.2#
6,13,1013.9,21.1,19.6,17.8,17.8,90,94,  1.7,0.2,070,37.3
6,14,1008.6,24.5,21.0,17.6,19.1,89,89, 31.8,0.8, 010#, 19.8#
6,15,1011.0,17.9,14.6,13.0,11.1,80,59, 13.2,7.6, 010#, 28.7#
6,16,1010.7,18.0,15.9,13.6,13.4,85,94,  1.2,0.0, 060#, 38.0#
6,17,1012.6,18.0,16.0,13.0,12.6,80,73,  0.0,2.5, 010#, 26.5#
6,18,1018.9,15.6,12.7,10.2, 6.6,67,19,  0.0,9.1,360,26.6
6,19,1023.0,13.2,12.1,10.9, 8.0,76,95,Trace,0.0, 020#, 35.0#
6,20,1022.0,14.7,13.3,12.1,11.0,86,100,Trace,0.0, 060#, 37.5#
6,21,1021.2,15.8,14.1,11.9,12.6,91,99,Trace,0.0, 060#, 34.2#
6,22,1017.1,18.7,17.4,15.8,16.3,93,99,Trace,0.0,070,28.4
6,23,1018.1,18.7,14.2,12.0,10.4,78,93,  0.6,1.1, 010#, 22.3#
6,24,1025.4,13.8,10.8, 9.7, 7.2,79,99,  0.1,0.0,010,36.1
6,25,1026.4,12.3,11.4,10.4, 6.3,71,100,Trace,0.0,050,31.0
6,26,1023.5,14.7,12.6,10.5, 9.5,81,100,  0.0,0.0, 070#, 36.8#
6,27,1022.2,15.9,15.0,13.9,13.5,91,100,Trace,0.0,050,26.8
6,28,1027.0,17.8,14.8,13.0, 8.7,68,69,Trace,7.5,360,33.6
6,29,1028.9,14.4,13.4,12.2, 6.5,63,91,  0.0,0.0, 060#, 32.1#
6,30,1024.9,17.0,15.4,13.9,10.9,75,66,  0.0,6.9,060,32.4
7,01,1016.8,24.9,21.5,19.6,17.5,79,36,  0.0,6.0,030,10.1
7,02,1018.8,21.9,20.3,19.2,16.8,80,60,  0.0,6.5, 060#, 28.7#
7,03,1018.7,21.8,20.6,19.5,17.3,82,80,  0.0,1.0, 040#, 28.6#
7,04,1019.8,25.2,21.2,17.7,17.2,78,38,  0.0,5.4,010,18.4
7,05,1023.7,18.7,17.0,15.2,11.3,69,70,  0.0,2.6,010,29.0
7,06,1023.1,19.3,18.2,16.9,14.0,77,79,  0.0,1.1, 060#, 33.5#
7,07,1019.2,20.5,19.1,17.9,15.9,81,86,Trace,1.4, 070#, 32.7#
7,08,1015.4,25.9,21.7,19.1,19.3,87,55,Trace,7.1,130,10.7
7,09,1014.8,22.3,20.7,19.7,19.0,90,89,  0.1,0.2,070,30.0
7,10,1014.5,23.0,21.2,19.8,19.4,90,73,Trace,4.3,030,22.8
7,11,1015.0,24.5,21.2,19.2,18.1,83,40,  0.0,7.3, 360#, 15.0#
7,12,1016.3,19.7,18.5,16.4,14.7,78,79,  0.2,0.0, 080#, 34.2#
7,13,1013.9,21.1,19.6,17.8,17.8,90,94,  1.7,0.2,070,37.3
7,14,1008.6,24.5,21.0,17.6,19.1,89,89, 31.8,0.8, 010#, 19.8#
7,15,1011.0,17.9,14.6,13.0,11.1,80,59, 13.2,7.6, 010#, 28.7#
7,16,1010.7,18.0,15.9,13.6,13.4,85,94,  1.2,0.0, 060#, 38.0#
7,17,1012.6,18.0,16.0,13.0,12.6,80,73,  0.0,2.5, 010#, 26.5#
7,18,1018.9,15.6,12.7,10.2, 6.6,67,19,  0.0,9.1,360,26.6
7,19,1023.0,13.2,12.1,10.9, 8.0,76,95,Trace,0.0, 020#, 35.0#
7,20,1022.0,14.7,13.3,12.1,11.0,86,100,Trace,0.0, 060#, 37.5#
7,21,1021.2,15.8,14.1,11.9,12.6,91,99,Trace,0.0, 060#, 34.2#
7,22,1017.1,18.7,17.4,15.8,16.3,93,99,Trace,0.0,070,28.4
7,23,1018.1,18.7,14.2,12.0,10.4,78,93,  0.6,1.1, 010#, 22.3#
7,24,1025.4,13.8,10.8, 9.7, 7.2,79,99,  0.1,0.0,010,36.1
7,25,1026.4,12.3,11.4,10.4, 6.3,71,100,Trace,0.0,050,31.0
7,26,1023.5,14.7,12.6,10.5, 9.5,81,100,  0.0,0.0, 070#, 36.8#
7,27,1022.2,15.9,15.0,13.9,13.5,91,100,Trace,0.0,050,26.8
7,28,1027.0,17.8,14.8,13.0, 8.7,68,69,Trace,7.5,360,33.6
7,29,1028.9,14.4,13.4,12.2, 6.5,63,91,  0.0,0.0, 060#, 32.1#
7,30,1024.9,17.0,15.4,13.9,10.9,75,66,  0.0,6.9,060,32.4
7,31,1022.7,18.4,16.7,14.7,14.1,85,67,  0.0,7.4, 050#, 30.0#
8,01,1016.8,24.9,21.5,19.6,17.5,79,36,  0.0,6.0,030,10.1
8,02,1018.8,21.9,20.3,19.2,16.8,80,60,  0.0,6.5, 060#, 28.7#
8,03,1018.7,21.8,20.6,19.5,17.3,82,80,  0.0,1.0, 040#, 28.6#
8,04,1019.8,25.2,21.2,17.7,17.2,78,38,  0.0,5.4,010,18.4
8,05,1023.7,18.7,17.0,15.2,11.3,69,70,  0.0,2.6,010,29.0
8,06,1023.1,19.3,18.2,16.9,14.0,77,79,  0.0,1.1, 060#, 33.5#
8,07,1019.2,20.5,19.1,17.9,15.9,81,86,Trace,1.4, 070#, 32.7#
8,08,1015.4,25.9,21.7,19.1,19.3,87,55,Trace,7.1,130,10.7
8,09,1014.8,22.3,20.7,19.7,19.0,90,89,  0.1,0.2,070,30.0
8,10,1014.5,23.0,21.2,19.8,19.4,90,73,Trace,4.3,030,22.8
8,11,1015.0,24.5,21.2,19.2,18.1,83,40,  0.0,7.3, 360#, 15.0#
8,12,1016.3,19.7,18.5,16.4,14.7,78,79,  0.2,0.0, 080#, 34.2#
8,13,1013.9,21.1,19.6,17.8,17.8,90,94,  1.7,0.2,070,37.3
8,14,1008.6,24.5,21.0,17.6,19.1,89,89, 31.8,0.8, 010#, 19.8#
8,15,1011.0,17.9,14.6,13.0,11.1,80,59, 13.2,7.6, 010#, 28.7#
8,16,1010.7,18.0,15.9,13.6,13.4,85,94,  1.2,0.0, 060#, 38.0#
8,17,1012.6,18.0,16.0,13.0,12.6,80,73,  0.0,2.5, 010#, 26.5#
8,18,1018.9,15.6,12.7,10.2, 6.6,67,19,  0.0,9.1,360,26.6
8,19,1023.0,13.2,12.1,10.9, 8.0,76,95,Trace,0.0, 020#, 35.0#
8,20,1022.0,14.7,13.3,12.1,11.0,86,100,Trace,0.0, 060#, 37.5#
8,21,1021.2,15.8,14.1,11.9,12.6,91,99,Trace,0.0, 060#, 34.2#
8,22,1017.1,18.7,17.4,15.8,16.3,93,99,Trace,0.0,070,28.4
8,23,1018.1,18.7,14.2,12.0,10.4,78,93,  0.6,1.1, 010#, 22.3#
8,24,1025.4,13.8,10.8, 9.7, 7.2,79,99,  0.1,0.0,010,36.1
8,25,1026.4,12.3,11.4,10.4, 6.3,71,100,Trace,0.0,050,31.0
8,26,1023.5,14.7,12.6,10.5, 9.5,81,100,  0.0,0.0, 070#, 36.8#
8,27,1022.2,15.9,15.0,13.9,13.5,91,100,Trace,0.0,050,26.8
8,28,1027.0,17.8,14.8,13.0, 8.7,68,69,Trace,7.5,360,33.6
8,29,1028.9,14.4,13.4,12.2, 6.5,63,91,  0.0,0.0, 060#, 32.1#
8,30,1024.9,17.0,15.4,13.9,10.9,75,66,  0.0,6.9,060,32.4
8,31,1022.7,18.4,16.7,14.7,14.1,85,67,  0.0,7.4, 050#, 30.0#
9,01,1016.8,24.9,21.5,19.6,17.5,79,36,  0.0,6.0,030,10.1
9,02,1018.8,21.9,20.3,19.2,16.8,80,60,  0.0,6.5, 060#, 28.7#
9,03,1018.7,21.8,20.6,19.5,17.3,82,80,  0.0,1.0, 040#, 28.6#
9,04,1019.8,25.2,21.2,17.7,17.2,78,38,  0.0,5.4,010,18.4
9,05,1023.7,18.7,17.0,15.2,11.3,69,70,  0.0,2.6,010,29.0
9,06,1023.1,19.3,18.2,16.9,14.0,77,79,  0.0,1.1, 060#, 33.5#
9,07,1019.2,20.5,19.1,17.9,15.9,81,86,Trace,1.4, 070#, 32.7#
9,08,1015.4,25.9,21.7,19.1,19.3,87,55,Trace,7.1,130,10.7
9,09,1014.8,22.3,20.7,19.7,19.0,90,89,  0.1,0.2,070,30.0
9,10,1014.5,23.0,21.2,19.8,19.4,90,73,Trace,4.3,030,22.8
9,11,1015.0,24.5,21.2,19.2,18.1,83,40,  0.0,7.3, 360#, 15.0#
9,12,1016.3,19.7,18.5,16.4,14.7,78,79,  0.2,0.0, 080#, 34.2#
9,13,1013.9,21.1,19.6,17.8,17.8,90,94,  1.7,0.2,070,37.3
9,14,1008.6,24.5,21.0,17.6,19.1,89,89, 31.8,0.8, 010#, 19.8#
9,15,1011.0,17.9,14.6,13.0,11.1,80,59, 13.2,7.6, 010#, 28.7#
9,16,1010.7,18.0,15.9,13.6,13.4,85,94,  1.2,0.0, 060#, 38.0#
9,17,1012.6,18.0,16.0,13.0,12.6,80,73,  0.0,2.5, 010#, 26.5#
9,18,1018.9,15.6,12.7,10.2, 6.6,67,19,  0.0,9.1,360,26.6
9,19,1023.0,13.2,12.1,10.9, 8.0,76,95,Trace,0.0, 020#, 35.0#
9,20,1022.0,14.7,13.3,12.1,11.0,86,100,Trace,0.0, 060#, 37.5#
9,21,1021.2,15.8,14.1,11.9,12.6,91,99,Trace,0.0, 060#, 34.2#
9,22,1017.1,18.7,17.4,15.8,16.3,93,99,Trace,0.0,070,28.4
9,23,1018.1,18.7,14.2,12.0,10.4,78,93,  0.6,1.1, 010#, 22.3#
9,24,1025.4,13.8,10.8, 9.7, 7.2,79,99,  0.1,0.0,010,36.1
9,25,1026.4,12.3,11.4,10.4, 6.3,71,100,Trace,0.0,050,31.0
9,26,1023.5,14.7,12.6,10.5, 9.5,81,100,  0.0,0.0, 070#, 36.8#
9,27,1022.2,15.9,15.0,13.9,13.5,91,100,Trace,0.0,050,26.8
9,28,1027.0,17.8,14.8,13.0, 8.7,68,69,Trace,7.5,360,33.6
9,29,1028.9,14.4,13.4,12.2, 6.5,63,91,  0.0,0.0, 060#, 32.1#
9,30,1024.9,17.0,15.4,13.9,10.9,75,66,  0.0,6.9,060,32.4
10,01,1016.8,24.9,21.5,19.6,17.5,79,36,  0.0,6.0,030,10.1
10,02,1018.8,21.9,20.3,19.2,16.8,80,60,  0.0,6.5, 060#, 28.7#
10,03,1018.7,21.8,20.6,19.5,17.3,82,80,  0.0,1.0, 040#, 28.6#
10,04,1019.8,25.2,21.2,17.7,17.2,78,38,  0.0,5.4,010,18.4
10,05,1023.7,18.7,17.0,15.2,11.3,69,70,  0.0,2.6,010,29.0
10,06,1023.1,19.3,18.2,16.9,14.0,77,79,  0.0,1.1, 060#, 33.5#
10,07,1019.2,20.5,19.1,17.9,15.9,81,86,Trace,1.4, 070#, 32.7#
10,08,1015.4,25.9,21.7,19.1,19.3,87,55,Trace,7.1,130,10.7
10,09,1014.8,22.3,20.7,19.7,19.0,90,89,  0.1,0.2,070,30.0
10,10,1014.5,23.0,21.2,19.8,19.4,90,73,Trace,4.3,030,22.8
10,11,1015.0,24.5,21.2,19.2,18.1,83,40,  0.0,7.3, 360#, 15.0#
10,12,1016.3,19.7,18.5,16.4,14.7,78,79,  0.2,0.0, 080#, 34.2#
10,13,1013.9,21.1,19.6,17.8,17.8,90,94,  1.7,0.2,070,37.3
10,14,1008.6,24.5,21.0,17.6,19.1,89,89, 31.8,0.8, 010#, 19.8#
10,15,1011.0,17.9,14.6,13.0,11.1,80,59, 13.2,7.6, 010#, 28.7#
10,16,1010.7,18.0,15.9,13.6,13.4,85,94,  1.2,0.0, 060#, 38.0#
10,17,1012.6,18.0,16.0,13.0,12.6,80,73,  0.0,2.5, 010#, 26.5#
10,18,1018.9,15.6,12.7,10.2, 6.6,67,19,  0.0,9.1,360,26.6
10,19,1023.0,13.2,12.1,10.9, 8.0,76,95,Trace,0.0, 020#, 35.0#
10,20,1022.0,14.7,13.3,12.1,11.0,86,100,Trace,0.0, 060#, 37.5#
10,21,1021.2,15.8,14.1,11.9,12.6,91,99,Trace,0.0, 060#, 34.2#
10,22,1017.1,18.7,17.4,15.8,16.3,93,99,Trace,0.0,070,28.4
10,23,1018.1,18.7,14.2,12.0,10.4,78,93,  0.6,1.1, 010#, 22.3#
10,24,1025.4,13.8,10.8, 9.7, 7.2,79,99,  0.1,0.0,010,36.1
10,25,1026.4,12.3,11.4,10.4, 6.3,71,100,Trace,0.0,050,31.0
10,26,1023.5,14.7,12.6,10.5, 9.5,81,100,  0.0,0.0, 070#, 36.8#
10,27,1022.2,15.9,15.0,13.9,13.5,91,100,Trace,0.0,050,26.8
10,28,1027.0,17.8,14.8,13.0, 8.7,68,69,Trace,7.5,360,33.6
